,experiment_name,step,sequence_size,checkpoint_path,psnr,ssim,lpips,num_rays_per_sec,fps
80,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,81000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000081000.ckpt,13.578889846801758,0.6027181148529053,0.4195597171783447,89745.4609375,0.09738005697727203
81,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,82000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000082000.ckpt,13.43009090423584,0.6215131878852844,0.42344340682029724,89430.3046875,0.09703809022903442
82,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,83000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000083000.ckpt,13.567338943481445,0.6267999410629272,0.4193827211856842,90517.7265625,0.09821801632642746
83,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,84000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000084000.ckpt,13.2516508102417,0.6120535135269165,0.42382439970970154,90258.2265625,0.09793644398450851
84,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,85000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000085000.ckpt,13.272049903869629,0.6353394389152527,0.41830089688301086,90786.9375,0.09851013123989105
85,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,86000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000086000.ckpt,13.251778602600098,0.6430131793022156,0.41581791639328003,90742.109375,0.09846148639917374
86,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,87000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000087000.ckpt,13.175341606140137,0.636250913143158,0.4175175726413727,89635.1953125,0.09726040810346603
87,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,88000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000088000.ckpt,13.114227294921875,0.6272016763687134,0.41962891817092896,90384.6875,0.09807366132736206
88,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,89000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000089000.ckpt,13.035158157348633,0.6124151349067688,0.42017197608947754,90004.46875,0.0976611003279686
89,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,90000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000090000.ckpt,12.903761863708496,0.6178939342498779,0.417076051235199,89606.0859375,0.09722882509231567
